Type,Price,Quantity,Timestamp,Unnamed: 4,Unnamed: 5,,
ask,38624000,0.00017236,1.68344E+12,,,,
bid,38606000,0.0017585,1.68344E+12,,,,
ask,38624000,0.00017236,1.68344E+12,,,,
bid,38605000,0.00361008,1.68344E+12,,,,
ask,38624000,0.00017236,1.68344E+12,,,,
bid,38605000,0.00109283,1.68344E+12,,,,
ask,38625000,0.04096312,1.68344E+12,,,,
bid,38628000,0.76075629,1.68344E+12,,,,
ask,38629000,0.01281523,1.68344E+12,,,,
bid,38629000,0.06211888,1.68344E+12,,,,
ask,38631000,0.01600612,1.68344E+12,,,,
bid,38631000,0.97070184,1.68344E+12,,,,
ask,38635000,0.04073841,1.68344E+12,,,,
bid,38631000,0.97010334,1.68344E+12,,,,
ask,38635000,0.04073841,1.68344E+12,,,,
bid,38632000,0.04681328,1.68344E+12,,,,
ask,38634000,0.00076833,1.68344E+12,,,,
bid,38635000,1.0178905,1.68344E+12,,,,
ask,38636000,0.03509941,1.68344E+12,,,,
bid,38632000,0.8,1.68344E+12,,,,
ask,38636000,0.03150757,1.68344E+12,,,,
bid,38638000,0.95613602,1.68344E+12,,,,
ask,38641000,0.01288988,1.68344E+12,,,,
bid,38638000,0.9035001,1.68344E+12,,,,
ask,38642000,0.08121069,1.68344E+12,,,,
bid,38638000,0.74025609,1.68344E+12,,,,
ask,38641000,0.10933143,1.68344E+12,,,,
bid,38636000,0.03007182,1.68344E+12,,,,
ask,38641000,0.10803812,1.68344E+12,,,,
bid,38641000,0.02122625,1.68344E+12,,,,
ask,38649000,0.30926706,1.68344E+12,,,,
bid,38649000,0.4918612,1.68344E+12,,,,
ask,38650000,1.096219,1.68344E+12,,,,
bid,38641000,0.00258792,1.68344E+12,,,,
ask,38650000,0.83161694,1.68344E+12,,,,
bid,38636000,0.03133064,1.68344E+12,,,,
ask,38641000,0.02272395,1.68344E+12,,,,
bid,38632000,0.40313876,1.68344E+12,,,,
ask,38641000,0.01073212,1.68344E+12,,,,
bid,38641000,0.02566131,1.68344E+12,,,,
ask,38650000,0.48820377,1.68344E+12,,,,
bid,38641000,0.04442183,1.68344E+12,,,,
ask,38650000,0.48820377,1.68344E+12,,,,
bid,38649000,0.02,1.68344E+12,,,,
ask,38650000,0.50110327,1.68344E+12,,,,
bid,38649000,0.02025873,1.68344E+12,,,,
ask,38650000,0.47356139,1.68344E+12,,,,
bid,38649000,0.02077619,1.68344E+12,,,,
ask,38650000,0.46748447,1.68344E+12,,,,
bid,38633000,0.04510875,1.68344E+12,,,,
ask,38650000,0.48644768,1.68344E+12,,,,
bid,38633000,0.00048895,1.68344E+12,,,,
ask,38650000,0.48644768,1.68344E+12,,,,
bid,38632000,0.27031113,1.68344E+12,,,,
ask,38633000,0.0146269,1.68344E+12,,,,
bid,38624000,0.0012589,1.68344E+12,,,,
ask,38627000,1.38194017,1.68344E+12,,,,
bid,38624000,0.0012589,1.68344E+12,,,,
ask,38627000,0.30031129,1.68344E+12,,,,
bid,38624000,0.0012589,1.68344E+12,,,,
ask,38627000,0.02272829,1.68344E+12,,,,
bid,38618000,0.5177,1.68344E+12,,,,
ask,38627000,0.04640057,1.68344E+12,,,,
bid,38627000,0.09319717,1.68344E+12,,,,
ask,38633000,0.03373577,1.68344E+12,,,,
bid,38627000,0.09319717,1.68344E+12,,,,
ask,38633000,0.00207968,1.68344E+12,,,,
bid,38627000,0.04144042,1.68344E+12,,,,
ask,38633000,0.01309899,1.68344E+12,,,,
bid,38630000,0.02359115,1.68344E+12,,,,
ask,38633000,0.01309899,1.68344E+12,,,,
bid,38630000,0.02216233,1.68344E+12,,,,
ask,38633000,0.01232278,1.68344E+12,,,,
bid,38628000,0.01416988,1.68344E+12,,,,
ask,38630000,0.00404773,1.68344E+12,,,,
bid,38630000,0.30762772,1.68344E+12,,,,
ask,38633000,0.00962278,1.68344E+12,,,,
bid,38628000,0.01416988,1.68344E+12,,,,
ask,38630000,0.1055635,1.68344E+12,,,,
bid,38627000,0.20339016,1.68344E+12,,,,
ask,38628000,0.00302723,1.68344E+12,,,,
bid,38627000,0.09009892,1.68344E+12,,,,
ask,38628000,0.00529553,1.68344E+12,,,,
bid,38628000,0.00524346,1.68344E+12,,,,
ask,38630000,0.0000635,1.68344E+12,,,,
bid,38633000,0.00761628,1.68344E+12,,,,
ask,38644000,0.03076078,1.68344E+12,,,,
bid,38633000,0.00728691,1.68344E+12,,,,
ask,38644000,0.00487618,1.68344E+12,,,,
bid,38627000,0.03292443,1.68344E+12,,,,
ask,38629000,0.00008471,1.68344E+12,,,,
bid,38627000,0.03292443,1.68344E+12,,,,
ask,38633000,0.0036368,1.68344E+12,,,,
bid,38620000,0.26423471,1.68344E+12,,,,
ask,38627000,0.00007018,1.68344E+12,,,,
bid,38620000,0.25089283,1.68344E+12,,,,
ask,38633000,1.0036368,1.68344E+12,,,,
bid,38620000,0.23730037,1.68344E+12,,,,
ask,38633000,0.79908943,1.68344E+12,,,,
bid,38620000,0.25205279,1.68344E+12,,,,
ask,38633000,0.72795048,1.68344E+12,,,,
bid,38620000,0.21768328,1.68344E+12,,,,
ask,38633000,0.57349303,1.68344E+12,,,,
bid,38620000,0.22580339,1.68344E+12,,,,
ask,38633000,0.35510099,1.68344E+12,,,,
bid,38633000,0.54598385,1.68344E+12,,,,
ask,38640000,0.03697151,1.68344E+12,,,,
bid,38633000,0.45318907,1.68344E+12,,,,
ask,38640000,0.03253912,1.68344E+12,,,,
bid,38633000,0.33996568,1.68344E+12,,,,
ask,38639000,0.00258215,1.68344E+12,,,,
bid,38639000,0.02586765,1.68344E+12,,,,
ask,38643000,0.01976193,1.68344E+12,,,,
bid,38639000,0.02479837,1.68344E+12,,,,
ask,38643000,0.01717544,1.68344E+12,,,,
bid,38639000,0.03756084,1.68344E+12,,,,
ask,38643000,0.01717544,1.68344E+12,,,,
bid,38643000,0.14047412,1.68344E+12,,,,
ask,38644000,0.00487618,1.68344E+12,,,,
bid,38641000,0.0193233,1.68344E+12,,,,
ask,38643000,0.24165171,1.68344E+12,,,,
bid,38641000,0.02205038,1.68344E+12,,,,
ask,38643000,0.23470311,1.68344E+12,,,,
bid,38641000,0.08933251,1.68344E+12,,,,
ask,38643000,0.23470311,1.68344E+12,,,,
bid,38641000,0.08700921,1.68344E+12,,,,
ask,38643000,0.23470311,1.68344E+12,,,,
bid,38641000,0.08700921,1.68344E+12,,,,
ask,38642000,0.00722818,1.68344E+12,,,,
bid,38642000,0.01034625,1.68344E+12,,,,
ask,38643000,0.17722008,1.68344E+12,,,,
bid,38642000,0.00866884,1.68344E+12,,,,
ask,38643000,0.17722008,1.68344E+12,,,,
bid,38642000,0.06922429,1.68344E+12,,,,
ask,38643000,0.17722008,1.68344E+12,,,,
bid,38642000,0.05926277,1.68344E+12,,,,
ask,38643000,0.15479859,1.68344E+12,,,,
bid,38641000,0.08339266,1.68344E+12,,,,
ask,38642000,0.00199296,1.68344E+12,,,,
bid,38642000,0.0861327,1.68344E+12,,,,
ask,38643000,0.16479859,1.68344E+12,,,,
bid,38643000,0.00445608,1.68344E+12,,,,
ask,38645000,0.0770145,1.68344E+12,,,,
bid,38645000,0.27178829,1.68344E+12,,,,
ask,38648000,0.01634754,1.68344E+12,,,,
bid,38642000,0.30028357,1.68344E+12,,,,
ask,38650000,0.32157971,1.68344E+12,,,,
bid,38646000,0.41430935,1.68344E+12,,,,
ask,38650000,0.3202867,1.68344E+12,,,,
bid,38649000,0.01997387,1.68344E+12,,,,
ask,38650000,0.32958597,1.68344E+12,,,,
bid,38633000,0.32489298,1.68344E+12,,,,
ask,38647000,0.06918849,1.68344E+12,,,,
bid,38633000,0.32489298,1.68344E+12,,,,
ask,38638000,0.0017442,1.68344E+12,,,,
bid,38633000,0.32489298,1.68344E+12,,,,
ask,38649000,0.0017741,1.68344E+12,,,,
bid,38633000,0.17882518,1.68344E+12,,,,
ask,38649000,0.0017741,1.68344E+12,,,,
bid,38633000,0.09277045,1.68344E+12,,,,
ask,38650000,0.29293702,1.68344E+12,,,,
bid,38634000,0.00762602,1.68344E+12,,,,
ask,38650000,0.23103374,1.68344E+12,,,,
bid,38634000,0.00340145,1.68344E+12,,,,
ask,38650000,0.22068963,1.68344E+12,,,,
bid,38634000,0.04187753,1.68344E+12,,,,
ask,38650000,0.16869167,1.68344E+12,,,,
bid,38634000,0.04187753,1.68344E+12,,,,
ask,38650000,0.14541741,1.68344E+12,,,,
bid,38651000,0.13090552,1.68344E+12,,,,
ask,38652000,0.02685169,1.68344E+12,,,,
bid,38651000,0.07911114,1.68344E+12,,,,
ask,38652000,0.05379552,1.68344E+12,,,,
bid,38635000,0.06627278,1.68344E+12,,,,
ask,38652000,0.04097826,1.68344E+12,,,,
bid,38635000,0.15850439,1.68344E+12,,,,
ask,38652000,0.03842623,1.68344E+12,,,,
bid,38654000,1.0438073,1.68344E+12,,,,
ask,38659000,0.07797351,1.68344E+12,,,,
bid,38654000,1.0438073,1.68344E+12,,,,
ask,38659000,0.09983416,1.68344E+12,,,,
bid,38654000,0.8701766,1.68344E+12,,,,
ask,38659000,0.09660986,1.68344E+12,,,,
bid,38655000,0.03981876,1.68344E+12,,,,
ask,38658000,0.0046387,1.68344E+12,,,,
bid,38654000,0.82722221,1.68344E+12,,,,
ask,38659000,0.87295854,1.68344E+12,,,,
bid,38658000,0.04761008,1.68344E+12,,,,
ask,38659000,0.87295854,1.68344E+12,,,,
bid,38658000,0.0427351,1.68344E+12,,,,
ask,38659000,0.87295854,1.68344E+12,,,,
bid,38658000,0.066088,1.68344E+12,,,,
ask,38659000,0.87236502,1.68344E+12,,,,
bid,38658000,0.16414024,1.68344E+12,,,,
ask,38659000,0.87236502,1.68344E+12,,,,
bid,38658000,0.16943323,1.68344E+12,,,,
ask,38659000,0.67236502,1.68344E+12,,,,
bid,38658000,0.16917702,1.68344E+12,,,,
ask,38659000,0.60601972,1.68344E+12,,,,
bid,38659000,0.45886708,1.68344E+12,,,,
ask,38663000,0.00387552,1.68344E+12,,,,
bid,38659000,0.22932501,1.68344E+12,,,,
ask,38663000,0.00387552,1.68344E+12,,,,
bid,38662000,0.57880806,1.68344E+12,,,,
ask,38663000,0.00387552,1.68344E+12,,,,
bid,38662000,0.58282433,1.68344E+12,,,,
ask,38672000,0.06439464,1.68344E+12,,,,
bid,38662000,0.6541666,1.68344E+12,,,,
ask,38672000,0.24204889,1.68344E+12,,,,
bid,38662000,0.72293769,1.68344E+12,,,,
ask,38672000,0.24204889,1.68344E+12,,,,
bid,38662000,0.69973005,1.68344E+12,,,,
ask,38672000,0.06439464,1.68344E+12,,,,
bid,38662000,0.65062627,1.68344E+12,,,,
ask,38672000,0.05845017,1.68344E+12,,,,
bid,38672000,0.069355,1.68344E+12,,,,
ask,38673000,0.03435133,1.68344E+12,,,,
bid,38662000,0.77663574,1.68344E+12,,,,
ask,38672000,0.35009348,1.68344E+12,,,,
bid,38662000,0.77663574,1.68344E+12,,,,
ask,38672000,0.20631121,1.68344E+12,,,,
bid,38662000,0.77663574,1.68344E+12,,,,
ask,38672000,0.16228392,1.68344E+12,,,,
bid,38662000,0.79663574,1.68344E+12,,,,
ask,38672000,0.00259004,1.68344E+12,,,,
bid,38672000,0.05169115,1.68344E+12,,,,
ask,38673000,0.04291162,1.68344E+12,,,,
bid,38673000,0.05886259,1.68344E+12,,,,
ask,38675000,0.00382761,1.68344E+12,,,,
bid,38673000,0.02709416,1.68344E+12,,,,
ask,38674000,0.01431542,1.68344E+12,,,,
bid,38662000,0.6517049,1.68344E+12,,,,
ask,38673000,0.36055182,1.68344E+12,,,,
bid,38662000,0.06898217,1.68344E+12,,,,
ask,38670000,0.0130364,1.68344E+12,,,,
bid,38662000,0.06924082,1.68344E+12,,,,
ask,38670000,0.0130364,1.68344E+12,,,,
bid,38660000,0.0066734,1.68344E+12,,,,
ask,38662000,0.01198919,1.68344E+12,,,,
bid,38662000,0.00949187,1.68344E+12,,,,
ask,38669000,0.01472402,1.68344E+12,,,,
bid,38662000,0.00708661,1.68344E+12,,,,
ask,38669000,0.01472402,1.68344E+12,,,,
bid,38662000,0.00113762,1.68344E+12,,,,
ask,38669000,0.0067329,1.68344E+12,,,,
bid,38662000,0.00889717,1.68344E+12,,,,
ask,38669000,0.0067329,1.68344E+12,,,,
bid,38662000,0.00889717,1.68344E+12,,,,
ask,38669000,0.0067329,1.68344E+12,,,,
bid,38635000,0.16219043,1.68344E+12,,,,
ask,38669000,0.0067329,1.68344E+12,,,,
bid,38662000,0.02586519,1.68344E+12,,,,
ask,38669000,0.0067329,1.68344E+12,,,,
bid,38662000,0.02586519,1.68344E+12,,,,
ask,38669000,0.0067329,1.68344E+12,,,,
bid,38637000,0.14721197,1.68344E+12,,,,
ask,38662000,0.00315693,1.68344E+12,,,,
bid,38638000,0.00025865,1.68344E+12,,,,
ask,38662000,0.00315693,1.68344E+12,,,,
bid,38638000,0.00025865,1.68344E+12,,,,
ask,38662000,0.00241193,1.68344E+12,,,,
bid,38662000,0.05201783,1.68344E+12,,,,
ask,38668000,0.19880924,1.68344E+12,,,,
bid,38662000,0.02560788,1.68344E+12,,,,
ask,38667000,0.0130364,1.68344E+12,,,,
bid,38662000,0.01502971,1.68344E+12,,,,
ask,38668000,0.18684165,1.68344E+12,,,,
bid,38662000,0.01516041,1.68344E+12,,,,
ask,38667000,0.0130364,1.68344E+12,,,,
bid,38662000,0.02575603,1.68344E+12,,,,
ask,38667000,0.0130364,1.68344E+12,,,,
bid,38638000,0.12305479,1.68344E+12,,,,
ask,38668000,0.19794774,1.68344E+12,,,,
bid,38638000,0.09452268,1.68344E+12,,,,
ask,38661000,0.01277775,1.68344E+12,,,,
bid,38637000,0.17621505,1.68344E+12,,,,
ask,38638000,0.07872974,1.68344E+12,,,,
bid,38637000,0.17259204,1.68344E+12,,,,
ask,38638000,0.05188468,1.68344E+12,,,,
bid,38637000,0.17162689,1.68344E+12,,,,
ask,38638000,0.04616335,1.68344E+12,,,,
bid,38637000,0.1699264,1.68344E+12,,,,
ask,38638000,0.02452781,1.68344E+12,,,,
bid,38638000,0.02720883,1.68344E+12,,,,
ask,38661000,0.01277775,1.68344E+12,,,,
bid,38637000,0.1959212,1.68344E+12,,,,
ask,38661000,0.01277775,1.68344E+12,,,,
bid,38639000,0.48648549,1.68344E+12,,,,
ask,38661000,0.01277775,1.68344E+12,,,,
bid,38639000,0.4860031,1.68344E+12,,,,
ask,38661000,0.00856843,1.68344E+12,,,,
bid,38639000,0.42132297,1.68344E+12,,,,
ask,38661000,0.00856843,1.68344E+12,,,,
bid,38639000,0.42132297,1.68344E+12,,,,
ask,38661000,0.00830978,1.68344E+12,,,,
bid,38639000,0.42287502,1.68344E+12,,,,
ask,38661000,0.00220022,1.68344E+12,,,,
bid,38639000,0.42548895,1.68344E+12,,,,
ask,38661000,0.00220022,1.68344E+12,,,,
bid,38639000,0.42548895,1.68344E+12,,,,
ask,38661000,0.00194157,1.68344E+12,,,,
bid,38639000,0.392488,1.68344E+12,,,,
ask,38661000,0.00194157,1.68344E+12,,,,
bid,38639000,0.3803127,1.68344E+12,,,,
ask,38661000,0.05194157,1.68344E+12,,,,
bid,38639000,0.3803127,1.68344E+12,,,,
ask,38660000,0.002,1.68344E+12,,,,
bid,38639000,0.35843364,1.68344E+12,,,,
ask,38660000,0.002,1.68344E+12,,,,
bid,38639000,0.41835479,1.68344E+12,,,,
ask,38660000,0.002,1.68344E+12,,,,
bid,38639000,0.40152899,1.68344E+12,,,,
ask,38657000,0.03105826,1.68344E+12,,,,
bid,38639000,0.44832585,1.68344E+12,,,,
ask,38657000,0.03105826,1.68344E+12,,,,
bid,38639000,0.44832585,1.68344E+12,,,,
ask,38657000,0.09740507,1.68344E+12,,,,
bid,38639000,0.44832585,1.68344E+12,,,,
ask,38657000,0.09740507,1.68344E+12,,,,
bid,38639000,0.42006982,1.68344E+12,,,,
ask,38657000,0.09740507,1.68344E+12,,,,
bid,38640000,0.01829054,1.68344E+12,,,,
ask,38657000,0.09740507,1.68344E+12,,,,
bid,38640000,0.13304515,1.68344E+12,,,,
ask,38657000,0.08404858,1.68344E+12,,,,
bid,38641000,0.01580315,1.68344E+12,,,,
ask,38657000,0.13370232,1.68344E+12,,,,
bid,38641000,0.11169278,1.68344E+12,,,,
ask,38657000,0.13370232,1.68344E+12,,,,
bid,38641000,0.15848721,1.68344E+12,,,,
ask,38657000,0.13370232,1.68344E+12,,,,
bid,38641000,0.15848721,1.68344E+12,,,,
ask,38657000,0.06267442,1.68344E+12,,,,
bid,38641000,0.04670517,1.68344E+12,,,,
ask,38657000,0.06267442,1.68344E+12,,,,
bid,38641000,0.04670517,1.68344E+12,,,,
ask,38657000,0.06237442,1.68344E+12,,,,
bid,38642000,0.21959932,1.68344E+12,,,,
ask,38656000,0.10148455,1.68344E+12,,,,
bid,38641000,0.07340114,1.68344E+12,,,,
ask,38642000,0.14536265,1.68344E+12,,,,
bid,38640000,0.09497922,1.68344E+12,,,,
ask,38641000,0.09051225,1.68344E+12,,,,
bid,38640000,0.04480896,1.68344E+12,,,,
ask,38641000,0.11840217,1.68344E+12,,,,
bid,38641000,0.31889199,1.68344E+12,,,,
ask,38642000,0.1360422,1.68344E+12,,,,
bid,38641000,0.22837974,1.68344E+12,,,,
ask,38642000,0.1360422,1.68344E+12,,,,
bid,38641000,0.18724589,1.68344E+12,,,,
ask,38642000,0.1360422,1.68344E+12,,,,
bid,38642000,0.12275027,1.68344E+12,,,,
ask,38656000,0.10148455,1.68344E+12,,,,
bid,38642000,0.09403791,1.68344E+12,,,,
ask,38656000,0.10148455,1.68344E+12,,,,
bid,38642000,0.09673404,1.68344E+12,,,,
ask,38656000,0.10148455,1.68344E+12,,,,
bid,38642000,0.09673404,1.68344E+12,,,,
ask,38656000,0.10148455,1.68344E+12,,,,
bid,38642000,0.04576396,1.68344E+12,,,,
ask,38656000,0.10122586,1.68344E+12,,,,
bid,38642000,0.04576396,1.68344E+12,,,,
ask,38656000,0.10122586,1.68344E+12,,,,
bid,38642000,0.09150948,1.68344E+12,,,,
ask,38656000,0.0999324,1.68344E+12,,,,
bid,38642000,0.08966265,1.68344E+12,,,,
ask,38656000,0.09941502,1.68344E+12,,,,
bid,38642000,0.1422505,1.68344E+12,,,,
ask,38655000,0.01402773,1.68344E+12,,,,
bid,38643000,0.0003,1.68344E+12,,,,
ask,38656000,0.05384296,1.68344E+12,,,,
bid,38642000,0.06475876,1.68344E+12,,,,
ask,38643000,0.02850793,1.68344E+12,,,,
bid,38641000,0.18724589,1.68344E+12,,,,
ask,38642000,0.24148258,1.68344E+12,,,,
bid,38641000,0.13324726,1.68344E+12,,,,
ask,38642000,0.23786099,1.68344E+12,,,,
bid,38641000,0.13324726,1.68344E+12,,,,
ask,38642000,0.23786099,1.68344E+12,,,,
bid,38641000,0.09287248,1.68344E+12,,,,
ask,38642000,0.23070881,1.68344E+12,,,,
bid,38641000,0.11168266,1.68344E+12,,,,
ask,38642000,0.23070881,1.68344E+12,,,,
bid,38639000,0.39735353,1.68344E+12,,,,
ask,38640000,0.17478606,1.68344E+12,,,,
bid,38639000,0.39735353,1.68344E+12,,,,
ask,38641000,0.02522103,1.68344E+12,,,,
bid,38640000,0.01334736,1.68344E+12,,,,
ask,38641000,0.03075283,1.68344E+12,,,,
bid,38656000,0.13893987,1.68344E+12,,,,
ask,38657000,0.08258311,1.68344E+12,,,,
bid,38656000,0.11793987,1.68344E+12,,,,
ask,38657000,0.08258311,1.68344E+12,,,,
bid,38639000,0.21116457,1.68344E+12,,,,
ask,38657000,0.00235495,1.68344E+12,,,,
bid,38639000,0.21116457,1.68344E+12,,,,
ask,38656000,0.00347903,1.68344E+12,,,,
bid,38639000,0.21116457,1.68344E+12,,,,
ask,38657000,0.07217631,1.68344E+12,,,,
bid,38660000,0.00280813,1.68344E+12,,,,
ask,38661000,0.00113675,1.68344E+12,,,,
bid,38639000,0.21031819,1.68344E+12,,,,
ask,38675000,1.81765543,1.68344E+12,,,,
bid,38639000,0.21031819,1.68344E+12,,,,
ask,38674000,0.1456,1.68344E+12,,,,
bid,38644000,0.14402473,1.68344E+12,,,,
ask,38674000,0.3894045,1.68344E+12,,,,
bid,38644000,0.111932,1.68344E+12,,,,
ask,38674000,0.0016045,1.68344E+12,,,,
bid,38644000,0.00012939,1.68344E+12,,,,
ask,38674000,0.06955122,1.68344E+12,,,,
bid,38644000,0.00012939,1.68344E+12,,,,
ask,38674000,0.06955122,1.68344E+12,,,,
bid,38639000,0.19483816,1.68344E+12,,,,
ask,38674000,0.45795122,1.68344E+12,,,,
bid,38639000,0.21941334,1.68344E+12,,,,
ask,38669000,0.001534,1.68344E+12,,,,
bid,38639000,0.21941334,1.68344E+12,,,,
ask,38666000,0.0015259,1.68344E+12,,,,
bid,38666000,0.02432369,1.68344E+12,,,,
ask,38667000,0.00260927,1.68344E+12,,,,
bid,38666000,0.02432369,1.68344E+12,,,,
ask,38669000,0.07978514,1.68344E+12,,,,
bid,38666000,0.02294779,1.68344E+12,,,,
ask,38669000,0.07978514,1.68344E+12,,,,
bid,38666000,0.0216842,1.68344E+12,,,,
ask,38669000,0.07978514,1.68344E+12,,,,
bid,38660000,0.00800608,1.68344E+12,,,,
ask,38666000,0.00635791,1.68344E+12,,,,
bid,38660000,0.00000608,1.68344E+12,,,,
ask,38666000,0.04123287,1.68344E+12,,,,
bid,38639000,0.2178928,1.68344E+12,,,,
ask,38669000,0.03713366,1.68344E+12,,,,
bid,38644000,0.633,1.68344E+12,,,,
ask,38669000,0.01388088,1.68344E+12,,,,
bid,38641000,0.834,1.68344E+12,,,,
ask,38669000,0.12580807,1.68344E+12,,,,
bid,38641000,0.86007934,1.68344E+12,,,,
ask,38668000,0.01000198,1.68344E+12,,,,
bid,38642000,0.02435488,1.68344E+12,,,,
ask,38669000,0.04987439,1.68344E+12,,,,
bid,38668000,0.00980687,1.68344E+12,,,,
ask,38669000,0.04987439,1.68344E+12,,,,
bid,38668000,0.01882672,1.68344E+12,,,,
ask,38669000,0.0494477,1.68344E+12,,,,
bid,38668000,0.00649929,1.68344E+12,,,,
ask,38669000,0.0494477,1.68344E+12,,,,
bid,38668000,0.00649929,1.68344E+12,,,,
ask,38669000,0.0494477,1.68344E+12,,,,
bid,38668000,0.00662862,1.68344E+12,,,,
ask,38669000,0.04686165,1.68344E+12,,,,
bid,38668000,0.00536027,1.68344E+12,,,,
ask,38669000,0.05682584,1.68344E+12,,,,
bid,38668000,0.86851315,1.68344E+12,,,,
ask,38669000,0.05682584,1.68344E+12,,,,
bid,38668000,0.84995908,1.68344E+12,,,,
ask,38669000,0.05641076,1.68344E+12,,,,
bid,38668000,0.86492322,1.68344E+12,,,,
ask,38669000,0.0250546,1.68344E+12,,,,
bid,38668000,0.85048068,1.68344E+12,,,,
ask,38669000,0.0248846,1.68344E+12,,,,
bid,38668000,0.73930833,1.68344E+12,,,,
ask,38669000,0.04536757,1.68344E+12,,,,
bid,38668000,0.63480734,1.68344E+12,,,,
ask,38669000,0.04536757,1.68344E+12,,,,
bid,38668000,0.46941425,1.68344E+12,,,,
ask,38669000,0.04536757,1.68344E+12,,,,
bid,38668000,0.46889687,1.68344E+12,,,,
ask,38669000,0.0193872,1.68344E+12,,,,
bid,38668000,0.46762257,1.68344E+12,,,,
ask,38669000,0.13773476,1.68344E+12,,,,
bid,38668000,0.46698542,1.68344E+12,,,,
ask,38669000,0.12973476,1.68344E+12,,,,
bid,38668000,0.51870777,1.68344E+12,,,,
ask,38669000,0.12928981,1.68344E+12,,,,
bid,38668000,0.49299356,1.68344E+12,,,,
ask,38669000,0.12847149,1.68344E+12,,,,
bid,38668000,0.48144138,1.68344E+12,,,,
ask,38669000,0.12847149,1.68344E+12,,,,
bid,38668000,0.46017894,1.68344E+12,,,,
ask,38669000,0.12717798,1.68344E+12,,,,
bid,38668000,0.48534081,1.68344E+12,,,,
ask,38669000,0.12087365,1.68344E+12,,,,
bid,38668000,0.48415741,1.68344E+12,,,,
ask,38673000,1.71741969,1.68344E+12,,,,
bid,38668000,0.43474645,1.68344E+12,,,,
ask,38673000,1.73070217,1.68344E+12,,,,
bid,38668000,0.43438956,1.68344E+12,,,,
ask,38673000,1.62113703,1.68344E+12,,,,
bid,38668000,0.4331025,1.68344E+12,,,,
ask,38673000,1.60625717,1.68344E+12,,,,
bid,38668000,0.4331025,1.68344E+12,,,,
ask,38673000,1.59297469,1.68344E+12,,,,
bid,38668000,0.41991246,1.68344E+12,,,,
ask,38673000,1.59496496,1.68344E+12,,,,
bid,38669000,0.0005,1.68344E+12,,,,
ask,38673000,1.74451878,1.68344E+12,,,,
bid,38668000,0.40490384,1.68344E+12,,,,
ask,38672000,0.00516028,1.68344E+12,,,,
bid,38669000,0.019737,1.68344E+12,,,,
ask,38673000,1.74450736,1.68344E+12,,,,
bid,38669000,0.00292642,1.68344E+12,,,,
ask,38670000,0.00061123,1.68344E+12,,,,
bid,38669000,0.00551247,1.68344E+12,,,,
ask,38673000,1.72170364,1.68344E+12,,,,
bid,38669000,0.00551247,1.68344E+12,,,,
ask,38673000,1.72513937,1.68344E+12,,,,
bid,38669000,0.00551247,1.68344E+12,,,,
ask,38673000,1.62471933,1.68344E+12,,,,
bid,38669000,0.00402982,1.68344E+12,,,,
ask,38672000,0.00129007,1.68344E+12,,,,
bid,38669000,0.03141536,1.68344E+12,,,,
ask,38672000,0.00079007,1.68344E+12,,,,
bid,38669000,0.0182913,1.68344E+12,,,,
ask,38672000,0.00079007,1.68344E+12,,,,
bid,38669000,0.0182913,1.68344E+12,,,,
ask,38672000,0.00832953,1.68344E+12,,,,
bid,38672000,0.01228415,1.68344E+12,,,,
ask,38673000,0.1657605,1.68344E+12,,,,
bid,38669000,0.01360053,1.68344E+12,,,,
ask,38673000,0.04592034,1.68344E+12,,,,
bid,38669000,0.01360053,1.68344E+12,,,,
ask,38673000,0.04592034,1.68344E+12,,,,
bid,38669000,0.00064403,1.68344E+12,,,,
ask,38672000,0.02079876,1.68344E+12,,,,
bid,38672000,0.36688493,1.68344E+12,,,,
ask,38673000,0.06741267,1.68344E+12,,,,
bid,38672000,0.33272658,1.68344E+12,,,,
ask,38673000,0.0685798,1.68344E+12,,,,
bid,38672000,0.35974355,1.68344E+12,,,,
ask,38673000,0.0685798,1.68344E+12,,,,
bid,38672000,0.02186497,1.68344E+12,,,,
ask,38673000,0.04708747,1.68344E+12,,,,
bid,38673000,0.30162489,1.68344E+12,,,,
ask,38677000,0.00182924,1.68344E+12,,,,
bid,38672000,0.06332369,1.68344E+12,,,,
ask,38678000,0.11334825,1.68344E+12,,,,
bid,38679000,0.06084112,1.68344E+12,,,,
ask,38680000,0.00206793,1.68344E+12,,,,
bid,38683000,0.25197461,1.68344E+12,,,,
ask,38684000,1.30865851,1.68344E+12,,,,
bid,38684000,0.13696696,1.68344E+12,,,,
ask,38685000,0.00013069,1.68344E+12,,,,
bid,38684000,0.16436265,1.68344E+12,,,,
ask,38685000,0.00038919,1.68344E+12,,,,
bid,38685000,0.00203804,1.68344E+12,,,,
ask,38686000,0.00480644,1.68344E+12,,,,
bid,38685000,0.13633695,1.68344E+12,,,,
ask,38687000,0.00025849,1.68344E+12,,,,
